"placekey","parent_placekey","location_name","brands","latitude","longitude","street_address","city","region","postal_code","iso_country_code","polygon_wkt","polygon_class","includes_parking_lot","is_synthetic","building_height","enclosed"
222-224@628-pfw-5j9,222-225@628-pfw-5j9,Medical College of Pennsylvania Cardivascular Div,,40.01183,-75.184056,3300 Henry Ave,Philadelphia,PA,19129,US,"POLYGON ((-75.18353456599993 40.01231229900003, -75.18353769499998 40.012137187000064, -75.18326192499995 40.01213437800004, -75.18326716899998 40.01184095000008, -75.18381870599995 40.011846569000056, -75.18381980499998 40.01178504300003, -75.18387621199997 40.011785617000044, -75.18387866399996 40.011648369000056, -75.18391626799996 40.01164875200004, -75.18391770499994 40.011568295000075, -75.18403678699997 40.011569509000026, -75.18403779999994 40.01151271600003, -75.18396259099995 40.01151194900007, -75.18396741 40.01124218500007, -75.18405515399996 40.01124307900005, -75.18405701299997 40.01113895900005, -75.18412595399997 40.01113966100007, -75.18412865899995 40.010988214000065, -75.18419133199995 40.010988852000025, -75.18419175599996 40.01096518800006, -75.18426696399996 40.01096595400003, -75.18426738699998 40.01094229100005, -75.18434886199998 40.010943120000036, -75.18434928499994 40.01091945700006, -75.18441195999998 40.010920095000074, -75.18441238099996 40.01089643100005, -75.18448132299994 40.01089713300007, -75.18448174499997 40.010873469000046, -75.18456322099996 40.01087429900008, -75.18456364399998 40.010850635000054, -75.18465138699997 40.010851528000046, -75.18465189399996 40.01082313200004, -75.18475843899995 40.01082421600006, -75.18475886199997 40.010800553000024, -75.18482780299996 40.01080125500005, -75.18482822499993 40.01077759100008, -75.18495983999998 40.01077893000007, -75.18495848899994 40.01085465400007, -75.18498982499995 40.01085497300005, -75.18498881199997 40.01091176600005, -75.18506918999998 40.01097412000007, -75.18496756099995 40.01104882300007, -75.18487981699997 40.011047930000075, -75.18487930999999 40.01107632600008, -75.18479783399994 40.011075497000036, -75.18479741199997 40.01109916000007, -75.18471593499999 40.01109833100003, -75.18471551299996 40.01112199500005, -75.18464030399997 40.01112123000007, -75.18463988199994 40.01114489300005, -75.18455213799996 40.011144, -75.18455171499994 40.01116766400003, -75.18444516999995 40.01116657800003, -75.18444348 40.011261234000074, -75.18441214299997 40.01126091400005, -75.18441180499997 40.01127984500005, -75.18494453499994 40.01128526700006, -75.18494191599996 40.011431981000044, -75.18491057899996 40.01143166300005, -75.18490914399996 40.01151211900003, -75.18470858599994 40.01151007800007, -75.18470790899994 40.01154794000007, -75.18452615399997 40.011546090000024, -75.18452708299998 40.01149402900006, -75.18449574599998 40.01149371100007, -75.18449464799994 40.01155523600005, -75.18443824099995 40.01155466100005, -75.18443747999999 40.01159725600007, -75.18445001499998 40.01159738300004, -75.18444688899996 40.01177249500006, -75.18447195899995 40.011772750000034, -75.18447018399996 40.01187213700007, -75.18454539399994 40.01187290200005, -75.18454606899996 40.01183504100004, -75.18458994199995 40.01183548700004, -75.18459095599997 40.01177869500003, -75.18482911999996 40.011781119000034, -75.18482692299995 40.01190417000004, -75.18485199299994 40.01190442500007, -75.18484827699996 40.01211266400003, -75.18470412399995 40.012111197000024, -75.18470564499995 40.01202600800008, -75.18444867799997 40.01202339200006, -75.18444893099996 40.01200919400003, -75.18422956899997 40.012006961000054, -75.18422863999996 40.01205902100003, -75.18406568499995 40.012057362000064, -75.18406636199995 40.012019499000075, -75.18404129199996 40.012019244000044, -75.18404179899994 40.01199084800004, -75.18374095999997 40.01198778400004, -75.18373918399999 40.012087171000076, -75.18370784699994 40.01208685200004, -75.18370378899994 40.012314023000044, -75.18353456599993 40.01231229900003))",SHARED_POLYGON,false,false,,true
232-222@628-p8f-9j9,,Marshall John Sch,,40.014656,-75.087387,4500 Griscom St,Philadelphia,PA,19124,US,"POLYGON ((-75.08741190699999 40.01469635800004, -75.08736342799995 40.01466711100005, -75.08728595999997 40.01474032300007, -75.08712667099996 40.01464422400005, -75.08730411999994 40.01447652000007, -75.08756946299997 40.01462005500008, -75.08778574999997 40.01475054000008, -75.08761974799995 40.014907426000036, -75.08735657299997 40.01474865400007, -75.08741190699999 40.01469635800004))",OWNED_POLYGON,false,false,,false
zzw-223@628-pfy-b49,,Free Library of Philadelphia Roxborough Branch,,40.03669,-75.218248,6245 Ridge Ave,Philadelphia,PA,19128,US,"POLYGON ((-75.21802837399997 40.03672014500006, -75.21831449399997 40.03659003800004, -75.21840832199996 40.03670761600006, -75.21825793399995 40.03677600100008, -75.21823852199998 40.03675167500006, -75.21807739199994 40.036824945000035, -75.21800669299995 40.03673634900008, -75.21802837399997 40.03672014500006))",SHARED_POLYGON,false,false,,false
225-222@628-pg4-grk,,Muhammad's Martial Arts Academy,,40.030669,-75.180239,243 W Chelten Ave,Philadelphia,PA,19144,US,"POLYGON ((-75.18056464041668 40.03068283376832, -75.18051169335784 40.03073808009167, -75.1803974337961 40.0306738781579, -75.18033219101511 40.03074196064988, -75.18021109014526 40.03067391461781, -75.1803292761728 40.03055059609864, -75.18056464041668 40.03068283376832))",SHARED_POLYGON,false,false,,false
23h-222@628-pp5-grk,,Mother Of Divine Grace,,39.98152,-75.110359,2612 E Monmouth St,Philadelphia,PA,19134,US,"POLYGON ((-75.11089656106378 39.981325741006096, -75.11057940583913 39.981496326802976, -75.11061963897436 39.98154359749061, -75.11028810894942 39.98171379236259, -75.109853591089 39.98121847737593, -75.11050731059663 39.98088863475374, -75.11089656106378 39.981325741006096))",OWNED_POLYGON,true,false,,false
222-223@628-pgk-nwk,,Sharon Christian Academy,,40.003687,-75.210162,3955 Conshohocken Ave,Philadelphia,PA,19131,US,"POLYGON ((-75.21206476549503 40.003865116359776, -75.20852424959537 40.004218502345374, -75.2094469294965 40.00256661261109, -75.21064855913517 40.002361150894274, -75.21082022051212 40.0031583389011, -75.21188237528202 40.00297753418993, -75.21206476549503 40.003865116359776))",OWNED_POLYGON,true,false,,false
23z-222@63s-dw2-7yv,,Christian Light Educational Center,,39.958737,-75.241668,204 S 60th St,Philadelphia,PA,19139,US,"POLYGON ((-75.24155158599996 39.958700957000076, -75.24179277599995 39.958730470000035, -75.24178496299999 39.95877276600004, -75.24154377999997 39.95874322700007, -75.24155158599996 39.958700957000076))",OWNED_POLYGON,false,false,,false
222-222@628-p9q-w8v,,Politz Hebrew Academy,,40.080615,-75.038821,9225 Old Bustleton Ave,Philadelphia,PA,19115,US,"POLYGON ((-75.0398866810898 40.0802761465454, -75.03902837420503 40.081133991548334, -75.03860994959871 40.08084667624393, -75.03835245753328 40.07989031799649, -75.03869041586916 40.0795783699117, -75.0398866810898 40.0802761465454))",OWNED_POLYGON,true,false,,false
zzw-222@628-pj7-54v,,Franklin Benjamin Sch,,40.042416,-75.104105,5735 Rising Sun Ave,Philadelphia,PA,19120,US,"POLYGON ((-75.10434631799995 40.042651232000026, -75.10402165999994 40.04248785000004, -75.10395278799996 40.04256582200003, -75.10332561299998 40.042250196000055, -75.10343384 40.042127669000024, -75.10345597599996 40.04213880800006, -75.10349533099998 40.04209425300007, -75.10372406499994 40.04220936400003, -75.10373882299996 40.042192655000065, -75.10381998699995 40.042233501000055, -75.10386917999995 40.04217780700003, -75.10396510099997 40.042226079000045, -75.10399461699996 40.04219266200005, -75.10429713899998 40.04234490500005, -75.10434141299999 40.04229478000008, -75.10425286999998 40.042250221000074, -75.10433649899994 40.04215554100006, -75.10464639899999 40.042311495000035, -75.10434631799995 40.042651232000026))",OWNED_POLYGON,false,false,,false
229-222@628-pp2-49z,,Pearl Dance Studio,,39.981509,-75.103888,3065 Richmond St,Philadelphia,PA,19134,US,"POLYGON ((-75.10385267899994 39.98142602900003, -75.10396898499994 39.981562610000026, -75.10392704699996 39.981584518000034, -75.10379973699997 39.98145594300007, -75.10385267899994 39.98142602900003))",OWNED_POLYGON,false,false,,false
223-222@628-p7y-h89,,Time For Tots,,40.052354,-75.092406,6613 Rising Sun Ave,Philadelphia,PA,19111,US,"POLYGON ((-75.09252911070587 40.0526418567141, -75.0920838640094 40.05239958972893, -75.09224479655029 40.0521942780504, -75.0927141831279 40.05246323622368, -75.09252911070587 40.0526418567141))",OWNED_POLYGON,true,false,,false
224-222@628-pfv-w6k,,William Penn Charter School Pre K Fax,,40.022315,-75.183124,3820 The Oak Rd,Philadelphia,PA,19129,US,"POLYGON ((-75.18315494199999 40.02199641000004, -75.18321297799997 40.02196562900008, -75.18322826599996 40.02198206200006, -75.18326453999998 40.02196282300008, -75.18338174799999 40.02208880300003, -75.18332371099996 40.02211958400005, -75.18337976699996 40.02217983500003, -75.18334349499997 40.022199073000024, -75.18340464699997 40.02226480200005, -75.18303465999998 40.022461030000045, -75.18295821899994 40.02237886800003, -75.18300900199995 40.022351936000064, -75.18299371399996 40.02233550400007, -75.18324037199994 40.02220468500008, -75.18320469999998 40.02216634300004, -75.18324097299995 40.022147105000045, -75.18313905299993 40.02203755800008, -75.18317532499998 40.02201831900004, -75.18315494199999 40.02199641000004))",SHARED_POLYGON,false,false,,false
228-222@628-phn-gkz,,New Media Technology Cs,,40.072584,-75.17192,8034 Thouron Ave,Philadelphia,PA,19150,US,"POLYGON ((-75.17148203499994 40.072684468000034, -75.17104292899995 40.07242355000005, -75.17118015599993 40.07229207800003, -75.17175865999997 40.07263582600007, -75.17194528699997 40.07245702400007, -75.17207771499994 40.072535713000036, -75.17172092799996 40.072877541000025, -75.17144909899997 40.072716021000076, -75.17148203499994 40.072684468000034))",OWNED_POLYGON,false,false,,false
zzw-224@628-pg4-jd9,,Divine Toddler Town Day Care Center,,40.034813,-75.173216,5541 Germantown Ave,Philadelphia,PA,19144,US,"POLYGON ((-75.17272043299994 40.035432780000065, -75.17282097399993 40.035330728000076, -75.17286366499997 40.03535469500008, -75.17300654099995 40.03520967400004, -75.17299012899997 40.03512538100006, -75.17275532799994 40.03499356000003, -75.17270770299996 40.03504189900008, -75.17269322099997 40.03503376900005, -75.17275108799998 40.03497597100005, -75.17279403999999 40.03500201700007, -75.17309791499997 40.03470205900004, -75.17341088699999 40.03487776700007, -75.17339501199996 40.03489388100007, -75.17349462499999 40.03494980500005, -75.17347874999996 40.03496591800007, -75.17348725599999 40.03497069400004, -75.17323941699993 40.03520511200003, -75.17324467199995 40.03520881400004, -75.17320520899995 40.03525010000004, -75.17308686799998 40.03517875000006, -75.17305765699996 40.03520331300007, -75.17327274499996 40.035332055000026, -75.17301215699996 40.035596559000055, -75.17272043299994 40.035432780000065))",OWNED_POLYGON,false,false,,false
zzw-222@628-pj5-2hq,,Faith Tabernacle School,,40.009888,-75.15003,3611 N Randolph St # 15,Philadelphia,PA,19140,US,"POLYGON ((-75.14997018399998 40.00999409900004, -75.15000808399998 40.00981761500003, -75.15008409399996 40.00982967700003, -75.15004929199995 40.00995474000007, -75.15000022099997 40.00994695300005, -75.14998862099998 40.009988641000064, -75.15008676299993 40.01000421500004, -75.15007445899994 40.01004842700007, -75.14989512399995 40.010025418000055, -75.14990623899996 40.009985474000075, -75.14997018399998 40.00999409900004))",OWNED_POLYGON,false,false,,false
229-222@63s-dvq-fxq,,Philadelphia Christian Academy,,39.954238,-75.24293,6007 Larchwood Ave,Philadelphia,PA,19143,US,"POLYGON ((-75.24308164999997 39.95415268200003, -75.24304765799997 39.95432296100006, -75.24303193699996 39.95438549900007, -75.24290272499996 39.954366949000075, -75.24289454299998 39.95439949800004, -75.24275917699998 39.95438006400008, -75.24282450599998 39.95412019100007, -75.24308164999997 39.95415268200003))",OWNED_POLYGON,false,false,,false
227-222@628-pmb-2kz,,Meredith William M Sch,,39.939649,-75.150902,725 S 5th St,Philadelphia,PA,19147,US,"POLYGON ((-75.15052206234184 39.9394012244001, -75.15115171687933 39.93951073824227, -75.15104979293676 39.93987782435543, -75.15086337941023 39.93984594860856, -75.15090897696348 39.939683484893756, -75.15047079858874 39.939613841848534, -75.15052206234184 39.9394012244001))",OWNED_POLYGON,false,false,,false
23d-222@63s-dvy-975,,St Francis De Sales School,,39.947803,-75.215321,917 S 47th St,Philadelphia,PA,19143,US,"POLYGON ((-75.21537193795388 39.94810653940744, -75.21461313951335 39.94747316982889, -75.21519216095993 39.9470832720364, -75.21563479443734 39.9474719382113, -75.21584937115853 39.94764799367515, -75.21550604840462 39.94789371699461, -75.21557846804802 39.94795643284687, -75.21537193795388 39.94810653940744))",OWNED_POLYGON,true,false,,false
223-223@628-pgb-4sq,,Solomon Charter School Inc,,39.957883,-75.159042,1209 Vine St,Philadelphia,PA,19107,US,"POLYGON ((-75.15921496299995 39.957769890000066, -75.15913639199994 39.958146717000034, -75.15887193499998 39.958111737000024, -75.15889785199994 39.957999845000074, -75.15886700499993 39.95799576500008, -75.15892788999997 39.95773291300003, -75.15921496299995 39.957769890000066))",OWNED_POLYGON,false,false,,false
225-223@628-p7b-gff,,Holme Thomas Sch,,40.055196,-75.009037,9120 Academy Rd,Philadelphia,PA,19114,US,"POLYGON ((-75.00898562099997 40.05529100600006, -75.00898561199995 40.05478454900003, -75.00906714399997 40.054723016000025, -75.00903578499998 40.05469934900003, -75.00910477299993 40.054647283000065, -75.00912358999994 40.05466148200003, -75.00917376299998 40.05462361600007, -75.00919257899994 40.054637816000024, -75.00925529599994 40.05459048300003, -75.00934310099996 40.054656747000024, -75.00938073099996 40.05462834700006, -75.00949362499995 40.05471354400004, -75.00951244099997 40.05469934400003, -75.00989502699997 40.05498806700007, -75.00975077899994 40.05509693300007, -75.00967551499997 40.05504013500007, -75.00965670099998 40.05505433500008, -75.00955634999997 40.05497860500003, -75.00950617699993 40.055016472000034, -75.00948108899996 40.054997539000055, -75.00939328399994 40.05506380600008, -75.00936819699996 40.05504487300004, -75.00929293699994 40.055101673000024, -75.00918631499997 40.05510167400007, -75.00918631999997 40.055291004000026, -75.00898562099997 40.05529100600006))",OWNED_POLYGON,false,false,,false
zzw-222@628-pj6-cwk,,Universal Creighton Charter School,,40.034919,-75.104487,5401 Tabor Ave,Philadelphia,PA,19120,US,"POLYGON ((-75.10414188599998 40.03487170200003, -75.10430853499997 40.034715178000056, -75.10450205799998 40.03483259300003, -75.10480202299993 40.03455084800004, -75.10500245799994 40.03467245600007, -75.10486913999995 40.03479767500005, -75.10494516899996 40.03484380200007, -75.10487295499996 40.03491162900008, -75.10490751299994 40.03493259700008, -75.10481307899994 40.035021294000046, -75.10472322899994 40.03496678000005, -75.10455657999995 40.03512330500007, -75.10414188599998 40.03487170200003))",OWNED_POLYGON,false,false,,false
222-222@628-phd-fzz,,Philadelphia College Of Osteopathic Medicine,,40.005111,-75.216469,4170 City Ave,Philadelphia,PA,19131,US,"POLYGON ((-75.21911355624425 40.004598381694954, -75.21624895701635 40.005822884262365, -75.21545502314794 40.004191579001954, -75.21734272785771 40.00387333913443, -75.21854435749638 40.00414454246322, -75.21911355624425 40.004598381694954))",OWNED_POLYGON,true,false,,false
zzw-222@628-pm9-sbk,zzz-223@628-pm9-t35,American Philosophical Society,,39.948449,-75.148951,105 S 5th St,Philadelphia,PA,19106,US,"POLYGON ((-75.14905325199999 39.948341361000075, -75.14917780099995 39.948351366000054, -75.14915330999997 39.948525507000056, -75.14875475399998 39.94849349000003, -75.14876799299998 39.94839936000005, -75.14904199899996 39.94842137100005, -75.14905325199999 39.948341361000075))",SHARED_POLYGON,false,false,,false
zzw-22g@628-pgm-5cq,zzw-226@628-pgm-5cq,Care365,,40.007898,-75.186,3502 Scotts Ln,Philadelphia,PA,19129,US,"POLYGON ((-75.18587746499998 40.00781006700004, -75.18593479899994 40.00776817800005, -75.18600875799996 40.00782590800003, -75.18614890799995 40.00772351400008, -75.18623519299996 40.00779086400007, -75.18603770899995 40.00793514600008, -75.18587746499998 40.00781006700004))",SHARED_POLYGON,false,false,,false
22w-222@628-pfx-q2k,,Dobson James Sch,,40.031434,-75.230593,4667 Umbria St,Philadelphia,PA,19127,US,"POLYGON ((-75.23045519399994 40.031417901000054, -75.23026411899997 40.03152679000004, -75.23014125099996 40.03140391300008, -75.23016955799994 40.031387781000035, -75.23007340099997 40.03129161600003, -75.23010170699996 40.03127548400005, -75.23008568099993 40.03125945800008, -75.23037583099995 40.03109410900004, -75.23073375199994 40.031452054000056, -75.23045775599996 40.03160933700008, -75.23044707099996 40.03159865300006, -75.23039045699994 40.03163091600004, -75.23031032499995 40.03155077900004, -75.23048724599994 40.031449956000074, -75.23045519399994 40.031417901000054))",OWNED_POLYGON,false,false,,false
224-222@628-pgb-2c5,,Pennsylvania Academy Of The Fine Arts,,39.955752,-75.163306,128 N Broad St,Philadelphia,PA,19102,US,"POLYGON ((-75.16308113727698 39.95538553816001, -75.16383752021918 39.95548833974197, -75.16370609197745 39.956098977953744, -75.1629765311254 39.95598384119962, -75.16308113727698 39.95538553816001))",OWNED_POLYGON,true,false,,false
223-222@628-p9q-52k,,Red Lion Elementary School,,40.107212,-75.046869,256 Geiger Rd,Philadelphia,PA,19115,US,"POLYGON ((-75.04679242830451 40.107634626209595, -75.04634181719001 40.10737614316369, -75.04694263200935 40.10680993877382, -75.04738787870582 40.1070479093089, -75.04679242830451 40.107634626209595))",OWNED_POLYGON,true,false,,false
zzw-222@628-pj9-mzf,,Cristo Rey Philadelphia High School,,40.033131,-75.146764,5218 N Broad St,Philadelphia,PA,19141,US,"POLYGON ((-75.14664011299999 40.033190207000075, -75.14664740299997 40.03316186600006, -75.14662278299994 40.033158256000036, -75.14665053199997 40.03305039300005, -75.14687324899995 40.03307844900007, -75.14680850099995 40.03333013400004, -75.14677157099999 40.03332471900006, -75.14676678999996 40.03334330500007, -75.14660676199998 40.03331984300007, -75.14664011299999 40.033190207000075))",OWNED_POLYGON,false,false,,false
zzw-223@628-pm5-rzf,,Taggart John H Sch,,39.916999,-75.154992,400 W Porter St,Philadelphia,PA,19148,US,"POLYGON ((-75.15556006099996 39.91722581100004, -75.15551058099999 39.917219970000076, -75.15549222999994 39.91730881900003, -75.15520772899998 39.91727522700006, -75.15521545499996 39.91723781600007, -75.15511031299997 39.91722540200004, -75.15509872299998 39.91728151700005, -75.15467815599999 39.91723185600006, -75.15478247199997 39.916726821000054, -75.15520303599999 39.91677648000007, -75.15518565099995 39.91686065400006, -75.15521038999998 39.91686357400005, -75.15519493599999 39.916938395000045, -75.15526915399994 39.91694715800003, -75.15524790499995 39.917050036000035, -75.15558806999996 39.917090200000075, -75.15556006099996 39.91722581100004))",OWNED_POLYGON,false,false,,false
